City,2000-01-31,2007-03-31,Percent Gain
New York,371338.15577948606,779510.789593388,109.91938950014321
Houston,218020.10017387423,260397.09687477423,19.4371971515946
Chicago,323947.3321208051,595495.7613339624,83.82486975132508
San Antonio,175014.98297988554,216824.5805881678,23.889153314997856
Philadelphia,121046.857018998,264370.9458235727,118.40380852026611
Phoenix,224868.75849895945,479671.89419680205,113.31193243503486
Las Vegas,276559.30979981174,591204.8469219328,113.77145009143904
San Diego,409453.9739560392,920407.3783339466,124.78897186934267
Dallas,254119.92131540217,311955.81009282195,22.759289581880715
Austin,343918.56123413955,400245.3948118756,16.377956855718743
San Jose,568403.3854222324,1071571.9702363575,88.52315058615487
Jacksonville,162949.9799254874,320472.0389046376,96.66896494935489
Charlotte,267180.4819310147,332438.6269747599,24.424742620456353
Fort Worth,189312.49684391747,229990.37536652395,21.4871596966703
Orlando,200026.44222246704,447132.9097338939,123.5369008046436
San Francisco,776590.4889806104,1401326.267938147,80.44597349854163
Tucson,198188.0841933987,386919.8637878316,95.22862101551068
Columbus,162198.1793487976,202056.0376789173,24.573554703353185
Louisville,181499.39510240583,233475.7711679718,28.637217240443036
El Paso,148874.78456863062,207780.38446087227,39.56721083622219
Denver,336790.49130840995,472338.526698054,40.2469900094413
Seattle,457239.1340380391,837358.6325837901,83.13363188946286
Portland,296897.3370940032,537085.0072628794,80.89923355992524
Nashville,248283.42579149464,333418.6518272988,34.289532522923906
Washington,336414.1152982328,769017.9723308681,128.59265927326794
Sacramento,210710.4467857053,524257.5394827735,148.80472111377983
Boston,406730.2387455436,705914.7894612824,73.55847247514662
Detroit,100372.55761698767,149538.15821100815,48.983110285613954
Pittsburgh,144722.92278421496,195474.0467756514,35.06778540335831
Memphis,149214.31026618317,175722.428103138,17.765131098798115
Baltimore,137209.74684435112,279728.2754361222,103.8690995862285
Omaha,220275.0331437504,265432.0155677979,20.50027267256307
Atlanta,364361.3999957383,514149.3521867141,41.10972023730499
Milwaukee,134006.98090002296,220275.87703905845,64.37641946683146
Oklahoma City,146237.37596487845,198002.6038308161,35.39808309906356
Raleigh,312845.6588691285,402454.2688854306,28.643072862260087
Mesa,224727.0284044229,442890.1802633057,97.07917797331989
Colorado Springs,269257.4461405685,375825.7765526821,39.57860105249551
Buffalo,106072.01875008654,123111.6075739469,16.06416944322222
Kansas City,177377.44069775735,237571.69441780192,33.93568735869443
Cincinnati,209369.44430118552,271810.6594861234,29.82346129510376
Virginia Beach,219763.56829766577,487821.3220002966,121.97551931790235
Tampa,216659.60437495,502150.2854998072,131.76922479318688
Oakland,393953.9979571952,926707.0128937596,135.23229049561527
Tulsa,172748.19645453338,209106.32415081697,21.046892785276007
Minneapolis,206594.48635697973,392044.708161924,89.76532969253603
Aurora,288769.45985894965,369297.48160655407,27.886613005038207
Spring,235147.04396451023,275634.85630851955,17.21808263518718
Honolulu,434231.0677045971,938231.7531133424,116.06739427304448
Knoxville,206554.3015443963,291350.95312782703,41.052958446960616
Arlington,196863.32391242372,229836.5679403958,16.74930777997048
New Orleans,227218.92180054303,303915.4073393962,33.7544448019953
Cleveland,126606.27490710828,151476.5608877025,19.643802014427546
Vancouver,276193.27977764484,473275.32564677024,71.35656813510829
Marietta,300318.0064831141,412852.94114594994,37.47192383856055
Columbia,182128.48924283,237810.84004288985,30.57311408640697
Greensboro,206730.90861938172,250617.70309500524,21.228946735016187
Lexington,207653.3835510421,290516.56861213286,39.90456771956361
Naples,381370.4045394922,908234.6087971051,138.1502596914424
Henderson,306995.2431555254,661356.7526202988,115.42899030694488
Saint Louis,142954.4204902446,242772.3147833642,69.824979144266
Silver Spring,278324.18017956574,659440.043218079,136.93235808424177
Saint Paul,188194.86102465465,346729.14488218195,84.23943299746021
Spokane,208819.8822300349,341813.8429712119,63.68836114689094
Newark,252461.0672784594,586281.6000722355,132.22653947888875
Reno,333694.85251120897,687819.8070460497,106.12239052232475
Saint Petersburg,159341.60195072534,385570.8363367999,141.97750720244017
Irvine,513439.0433970008,1215068.9681188045,136.65301338980763
Lincoln,197159.70004430707,248186.31106161853,25.88085242868823
Toledo,109351.62395832884,140323.94372984592,28.32360293370664
Chandler,275781.2035453704,553424.4010804343,100.67517073888874
Tallahassee,197671.69175275823,365464.46090730216,84.88457182043751
Plano,377212.7396874511,430063.6209330559,14.010895095800757
Lubbock,140519.36016910532,196008.92194275768,39.48890865064752
Katy,272824.38010789827,312531.7459732808,14.554185314992306
Lawrenceville,257495.7612558381,333479.4036803948,29.508696397166023
Chula Vista,313783.22941823845,783843.0996221531,149.80401313206468
Richmond,182215.6618517104,341238.7736037481,87.27192280620362
Gilbert,281294.0217515408,569122.2471272991,102.3229088138919
Winston-Salem,187258.5952223855,234206.0250615511,25.07090784452992
Madison,226514.49390222205,355278.1465259496,56.84565716104244
North Las Vegas,229387.62602539436,480689.6456666365,109.55343319757876
Lakeland,146516.31514267778,286199.8452304715,95.33650225353385
Fort Myers,238872.51965000556,519857.9740362868,117.62987839621708
Irving,259580.59032590908,316558.2940767415,21.94990915125652
Mobile,161663.67375096673,226394.28411979624,40.04029406664553
Glendale,205818.7342100705,430754.8804923242,109.28847033558706
Pensacola,162507.84844536058,261314.98747547343,60.80145665292862
Anchorage,230459.6643797032,408869.1455349703,77.41462335088767
Chesapeake,204505.69834634315,434367.54927630565,112.39875112950503
Sarasota,265066.3300773703,575776.0615957634,117.21961496494102
Fayetteville,165986.59645606333,208071.6393894677,25.354482730504245
Garland,171373.23687232033,200589.56676086705,17.048362055689026
Kissimmee,208316.79582807052,437799.4431389665,110.16041524577508
Arlington,358235.0669396767,860680.333004915,140.2557461382878
Scottsdale,500195.63811581087,1036007.2357031744,107.12040584874241
Norfolk,155298.8052838218,342696.2888787549,120.66897955360845
Santa Clarita,350701.93196383084,825618.5165946264,135.41886751846448
Fremont,629598.1649756492,1299791.1344394088,106.44773233887688
Greenville,208316.7535304245,256036.19353484453,22.907154223412295
Boca Raton,339617.34967140865,751980.992237431,121.4200755541489
Grand Rapids,172602.4517568557,208234.53667570368,20.64402014928659
Bradenton,216972.2537189937,474938.33087694907,118.89357866561765
Little Rock,198716.77691857048,284395.6140932241,43.11605617967669
Gainesville,177919.80157246214,345684.1449425108,94.29211469849947
Port Saint Lucie,187342.93652036795,429429.8032071562,129.22124056727836
Tacoma,278943.9909792149,504228.6749177026,80.76341173281432
Woodbridge,244483.17640584725,600399.6876957361,145.57914230427858
Des Moines,137729.72777122734,187355.62529425664,36.031362528690394
Savannah,133847.66440101576,219143.58006841736,63.7261143473149
Santa Rosa,403051.9812327805,880907.9632809185,118.55939290673155
Akron,122132.1678138954,144633.10035547926,18.423428441776867
Yonkers,352269.1576456911,722179.0174170266,105.00773392809685
Eugene,266588.0276008655,451928.8560416293,69.52331284668765
Dayton,142651.5760149203,161127.2310856509,12.95159547960283
Syracuse,112015.9999743345,150228.38077757432,34.1133238215926
Montgomery,189027.8089438226,234332.2290498794,23.967066200043007
Alexandria,317733.33560812724,759176.4039914698,138.93508137521687
Oceanside,297805.5153846909,703303.1077032235,136.16188128508307
Trenton,322359.7072939362,634497.4838068346,96.82902963684687
Wilmington,224840.48694992048,410953.0659108884,82.77538511221134
Murfreesboro,204522.04043821263,271198.1335806033,32.60093288700292
West Palm Beach,211338.74192085976,507832.181593153,140.2929898122141
Worcester,193972.05493338825,367154.9181674228,89.2823779659947
Fort Collins,291100.43918531144,384923.7739128293,32.230571341663605
Salt Lake City,314478.86439450824,440635.3981246327,40.116061209081224
Beaverton,295193.81269535096,512819.2362771877,73.72289466189889
Frisco,432934.1098170845,511963.23343919776,18.254307486999167
Glendale,457559.0906015762,1089158.7942649417,138.03675123861473
Reading,141113.94079986357,227531.65772632355,61.23967372509487
Huntington Beach,521177.5421768444,1252074.566940831,140.23954710542398
Hayward,389878.7123667389,919754.6092655876,135.9078811157101
Salem,227859.6471166812,363911.3943023784,59.708574513866644
Clarksville,168911.81051023523,218678.1155171626,29.462892415040322
Grand Prairie,187550.2800939541,224427.3112827152,19.662477267582545
Charleston,267034.2308915924,509909.8282130056,90.95298251107484
Aurora,216430.73426866325,328629.8902447739,51.84067611988683
Peoria,278584.08106129634,571260.907450999,105.05870445817239
Cypress,278558.3116290428,331452.15871831955,18.988428950458204
Providence,207728.20013262023,473048.6077440194,127.72479010649987
Henrico,197243.57935014096,342082.1084293124,73.43130233002839
Fredericksburg,225240.0140404401,500974.67948736966,122.418153196094
Chattanooga,190028.9713439344,258196.2227143336,35.87203092681217
Cumming,331268.4822344626,455255.08426173305,37.427829291503876
Elk Grove,294322.4468410618,683869.4418460465,132.35381778928516
Rockford,125814.4941569347,176835.1596650492,40.55229554432249
Columbus,158532.64490202785,198391.2910614627,25.142232493545546
Erie,149273.91724156294,182374.24229206875,22.17421882011785
Edmond,245326.9346511939,335131.39426124963,36.60603338876744
York,240835.76113210293,322057.3630693031,33.72489266353122
Allentown,171994.3837942692,313391.6495430329,82.21039700801849
Tempe,230162.42666185892,465704.315851357,102.33724618116855
Escondido,346602.43048216176,809365.7746167871,133.51416592516995
El Cajon,332282.97125384386,773958.7298973845,132.92157493864693
Newport News,143791.77069713484,289577.79878839094,101.38690648599197
Conroe,213056.77626592293,258690.21735429356,21.418441547906507
Boynton Beach,229737.3346981296,518134.38489479775,125.5333838427334
Harrisburg,176025.9471537383,235309.7703509984,33.67902525499979
Ann Arbor,354744.92632892146,479105.3918614984,35.05630561641049
Everett,315556.4729170074,552121.4917045733,74.96756970337395
Sugar Land,335308.9905155211,406863.5913824407,21.33989928421183
Naperville,415391.29760089057,660378.5782361134,58.97747065240819
Fairfax,328724.78897580504,732698.8149298414,122.89125721631228
Topeka,144992.8345467137,182183.72156730053,25.650155152049713
Lakewood,305486.47998443386,406744.7382997541,33.14655965150401
Pueblo,176195.31056804012,219791.6154622227,24.743169811745513
Visalia,187650.65518023065,416427.5030051072,121.91635974046875
Cary,386048.41828131606,504893.9332961959,30.785131964528944
Schenectady,176744.1014470282,308655.4528656186,74.63408981607536
Paterson,245968.45452340136,532436.6787709491,116.46543244849035
Clearwater,199804.6922471816,449823.979114474,125.13183952556504
Sunnyvale,699937.89140531,1202968.446136872,71.86788440922886
Springfield,136102.76393898673,234985.40883977505,72.65292933001437
Macon,170487.39313615853,214534.97560426348,25.836269566821677
Roseville,338702.70646391594,706522.6818949623,108.59670395643342
Albany,175468.70618681487,308409.8284809876,75.7634367877742
Mesquite,147229.35790007553,173944.6392081206,18.145349330516503
Bellevue,597163.4136309323,1120774.801101511,87.68309905103943
Renton,370423.5709441808,669463.8431027484,80.72927740433396
Pasadena,128790.49379475423,162153.03421878224,25.90450540332263
Surprise,242686.75542366377,460264.77445529617,89.65384973390968
Pasadena,491165.3340725351,1190515.8590632996,142.3859699527338
Newark,226889.93738399923,415303.2662907474,83.04172987093233
Santa Maria,280257.4022203902,696957.8201559063,148.6848927572051
Richmond,238848.3758177052,305897.22139811004,28.071719286706866
Thornton,304414.2955442376,386514.3230528229,26.969833122260354
Torrance,503742.8612989452,1097612.4904108625,117.89142333065965
Kent,303277.6441721809,547617.8409906761,80.5665044930826
Bridgeport,170277.70881889528,372409.63774349,118.70721677349975
Manassas,246826.90954313625,573317.8659918276,132.27526814357847
Cedar Rapids,176169.55945568328,214197.9156726461,21.58622427987007
Canton,146023.44481414903,170846.25137406695,16.99919255535376
Frederick,246145.72880423177,541809.830156961,120.1175022573238
Warren,163504.11878649035,189695.2647849052,16.018646008921756
Saint Augustine,226788.00646853689,484968.14556352346,113.84206030789588
West Valley City,237088.75188372092,294435.3833344814,24.187833035152106
Orange,407508.5673388087,1013850.8168797288,148.79251582379572
Metairie,254915.48265756932,338405.53234284575,32.75205131319132
Decatur,231644.038937209,311047.04728868767,34.278027924129816
Pearland,244300.39389993623,287706.66828038567,17.76758264181446
Kalamazoo,198762.62530772327,232458.03678199655,16.952589261741856
Lake Charles,205118.8237013359,284622.1149033899,38.759627111461526
Hampton,156186.22163334853,312425.0872432751,100.03370590313763
Concord,242765.61082472943,297105.6762411219,22.383757415964745
Carrollton,272064.5183378122,318629.8645080219,17.115552757376197
Coral Springs,227868.82607672524,568072.5630615387,149.29806013494104
Sterling Heights,260707.0743137059,304798.5140735177,16.912252909085645
Murrieta,302439.6694750856,722733.5391275018,138.9678379102445
Elizabeth,269779.39574695885,606781.9755903921,124.91783477768882
Concord,406131.792960644,978069.5205379924,140.82564760764043
Melbourne,208589.18942962235,450214.94057520985,115.8380987079446
Hamilton,201038.59887232247,254311.7352549517,26.49895924536483
New Haven,166047.57883523122,364870.0829989374,119.73827354688349
Gainesville,246686.95996351537,350441.1236015456,42.05903856992492
Boulder,491172.1344844927,727413.2240378527,48.09741289605236
Tracy,380181.60474033846,871050.5738130497,129.11433981872204
Broken Arrow,197049.1534217496,236438.928929397,19.989822246706336
Bend,296643.154104798,717698.3785230978,141.93997690219732
Lakewood,262132.63479497508,566027.5707876836,115.93174433637286
Riverview,188946.16663286983,402393.58875275496,112.9673207578867
Rochester,208157.22081030827,278651.3396548701,33.86580516887398
Puyallup,302750.6499610792,529302.6828027094,74.83122922139232
Simi Valley,394024.38280204433,906310.6912318435,130.01385974815904
Sparks,290241.41820554226,567532.1685216859,95.53796698987074
Santa Clara,592799.1648970316,1052542.8176695183,77.55470655096883
Temecula,331005.0607360871,791010.8999438211,138.9724489966334
Norman,186247.8195616182,253647.8516404007,36.18836034560064
Thousand Oaks,517847.1173738468,1150948.651823877,122.25645624150077
Independence,137834.12100467045,176854.4656499178,28.309640864561516
Joliet,173070.86510198683,259668.3455524426,50.03585115231601
Richmond,300016.2893945309,662628.9387187638,120.86432041941092
Charlottesville,319913.1099814855,557960.1339056146,74.40989959364457
Arvada,332137.66575125244,436105.3937137776,31.302600904165324
Stone Mountain,210542.22724760624,265359.7314680405,26.036346692564738
Athens,186375.04898270805,293866.7187469476,57.67492502401041
Westminster,312294.2968374117,396288.8212160575,26.895952064848473
Tuscaloosa,189937.61075199855,256525.9752888672,35.05801945872271
New Port Richey,171120.97827240988,363640.6800770013,112.50502641360347
Spring Hill,174765.3960218189,356341.51585281704,103.89706656135118
Elgin,236826.8892334494,363072.9422694882,53.307313812492474
Bowling Green,160324.36526911389,214344.89141435912,33.69452051443871
Largo,157392.04181081252,337142.5366156299,114.20558036910155
Falls Church,321476.92877690983,751608.3665260443,133.7985401893726
Hartford,310406.4206589338,555485.6604456763,78.95430747420941
Toms River,188891.1357450105,426036.6095953926,125.5461104170137
Lewisville,267874.2094186353,306147.1397031269,14.28765029957717
Vero Beach,235036.2040400243,503593.1553622489,114.2619505871921
Berkeley,711366.3382733188,1444494.0696334962,103.05909795221395
Bethlehem,180363.9489224914,362111.92514452914,100.76735251574087
Gresham,240751.73727084085,388749.09128058207,61.473016015351604
Palm Bay,151811.0985304704,338502.07983126416,122.9758450521472
Delray Beach,238008.88271229877,561287.6697979681,135.82635379051942
Laurel,240593.3113554497,561484.3255605157,133.3748691504501
Cambridge,557612.4898863207,867158.2775317681,55.51270698914112
Carlsbad,509530.8297150124,1067157.4414876096,109.43922904223196
Franklin,407176.29494349565,597562.6264173766,46.757714984439616
West Jordan,278421.43900603807,376074.01397793175,35.07365500318957
Vista,325913.9340459931,758701.0883383971,132.79185364051634
Fairfield,336918.3793271923,823765.3907121063,144.49998612634937
Hillsboro,270056.2924904014,459305.1145852381,70.07754581447611
Richardson,281991.4280548798,328676.0427004643,16.555331120383897
