RegionID,CountyName,2012-03-31,2022-06-30,Percent Gain
84625,Cook County,41149.91808659402,184367.33032054323,348.03814659501626
96888,Riverside County,184690.02059833248,590344.7020806061,219.64082313061164
97328,Los Angeles County,125430.24076683568,448614.2636541575,257.66037034728646
61792,Bronx County,172263.91424258673,388189.4978851071,125.34580129094715
62014,Kings County,335140.29472599784,681667.203367934,103.39756636105118
84610,Cook County,167277.5966070829,351776.90074917674,110.29528632902519
84627,Cook County,264089.3716305038,462025.0189357518,74.95025115292651
67182,Prince William County,260603.29783633616,470932.13001744216,80.7084307556217
98325,Sacramento County,362807.1241022961,799940.9283933822,120.48655477003068
92520,Hidalgo County,67936.99654844393,145370.36645952158,113.9782060513407
95315,Bernalillo County,129434.73552691242,252200.72600688235,94.84779335331055
61808,Bronx County,156392.09750867294,392055.0800368769,150.68727018968136
62029,Kings County,689448.837082448,1599829.8800394994,132.04475720193045
96208,Los Angeles County,336140.371755145,785283.289548881,133.61766557481693
69816,Mecklenburg County,135284.78901412705,360859.1185653915,166.7403491516766
69450,Wake County,123709.6877047298,337026.2214798066,172.4331681155162
97318,Los Angeles County,119090.21281975176,431366.9330241256,262.2186263761391
98848,Honolulu County,418864.87116014055,897250.2959226427,114.20996548063482
93123,El Paso County,181168.244881734,271909.6586409956,50.08682057857177
97004,Orange County,358792.4141279549,822838.8937931461,129.3356440640074
91221,Tarrant County,193953.61777311703,437021.88512541377,125.32288396735814
97202,Tulare County,121842.77936567004,331790.3710805632,172.3102450616349
91950,Fort Bend County,207386.0981374931,395882.94864707225,90.8917483874012
61809,Bronx County,269080.5969449664,606882.3296345085,125.53923862396914
97751,Alameda County,294440.66041660385,906294.6114382232,207.80212561536428
61802,Bronx County,331701.4106632589,637582.5902437977,92.2158211413419
71067,Fulton County,56585.24281575796,281662.2647776298,397.76629163671623
97740,Solano County,185212.11151562017,568709.3420330208,207.05839773607772
92576,Williamson County,213815.83300488984,540480.611608109,152.7785730422258
96364,Los Angeles County,315567.9107529393,830535.5170699279,163.18757033574337
69672,Cabarrus County,162935.3246321604,396776.8714994716,143.51801697712102
99500,Snohomish County,350115.54923901806,1019628.3263290792,191.22623332361508
84635,Cook County,178000.87019707798,348117.659334724,95.57076263127091
62023,Kings County,330546.7244867341,580828.0743974841,75.71738921309282
73221,Orange County,199462.13852125945,576945.4737833422,189.2506207246189
61643,New York County,117345.6752863077,747237.8915126161,536.7834943123859
87074,Johnson County,222258.78222513077,391170.3915406756,75.99772104593401
61806,Bronx County,287076.6268009325,578871.7264158569,101.64362834640097
62087,Queens County,601137.1669364269,1115326.340988462,85.53608100335828
67732,Virginia Beach City,251261.068208075,370838.2988803308,47.59083113235481
96467,San Bernardino County,451501.1374152203,959453.9916714678,112.50311730424541
74242,Davidson County,148065.3488632669,418660.90091803466,182.75413804255658
90612,Collin County,220842.4517225267,504899.3860940356,128.62424418671407
72578,Palm Beach County,190247.7339868215,517896.8293649598,172.22233795480298
91732,Harris County,112334.76283746376,266364.7109517813,137.11690328414386
96545,San Diego County,341320.98451023333,841934.6296772115,146.66946009350005
399724,Fort Bend County,194276.78751207213,391395.6894427983,101.4629202258543
97435,Fresno County,149214.81036713987,410662.8420912791,175.21587239286228
91325,Tarrant County,191499.64420060103,403855.9429714317,110.89122366639059
99534,King County,527906.7052875956,1478296.5988479345,180.0298961996667
72362,Broward County,147398.3834839279,450354.1043374644,205.53530757450287
86026,Saint Charles County,173164.9578645246,303399.855228547,75.20857508937317
92515,Hidalgo County,92850.64972264475,170678.89066804122,83.82088997532931
95984,Los Angeles County,160260.48425520703,591887.8698886686,269.3286418292085
73233,Saint Lucie County,121880.45645406732,402428.5418562133,230.1829953417308
97721,Contra Costa County,320630.6416775139,878239.7130199625,173.9101005521751
70835,Walton County,132710.5392795944,390315.5877150498,194.1104676643152
97319,Los Angeles County,189408.36953643893,541330.9015748027,185.80094052848065
61803,Bronx County,199433.52586731664,702586.5006166132,252.29106919768586
90780,Dallas County,94385.1408656494,292732.7258452345,210.147045562944
62179,Queens County,348697.9228231219,685451.0975133727,96.57447109631046
96465,Los Angeles County,272834.6755335654,683674.7810045112,150.58207123691
70825,Forsyth County,219114.09233520672,561083.5860877312,156.06914649258167
78085,Lake County,185850.14634258603,327172.6725501848,76.04111645254912
65787,Philadelphia County,75663.51038314716,159868.7884682583,111.28915068665188
90764,Dallas County,77118.9577811297,236858.2145732223,207.13357829010923
93203,Arapahoe County,222981.86361331065,514025.2459543948,130.5233428516877
96667,San Diego County,444134.0386722724,1013782.4273562152,128.26046622926998
96911,Riverside County,152744.586367462,492367.07062657486,222.3466587824418
62026,Kings County,1086594.1493722352,2528525.3855533167,132.70191423487208
70826,Forsyth County,260119.7203702679,608221.4243854008,133.82364994073765
97745,Alameda County,464404.5338174761,1368119.2768540515,194.59645141874526
94820,Maricopa County,141073.09965368014,473646.9916055722,235.7457890755407
92125,Brazos County,205945.81074097916,338535.7317092468,64.38097502018519
72530,Broward County,69587.3847076487,338780.165326051,386.84135314085745
98930,Honolulu County,481097.700639107,941218.1245022469,95.63970545939003
95804,Clark County,89359.76588627293,360505.8951119284,303.4320049257289
94410,Utah County,220509.95932917015,619389.1420037864,180.88941827755832
96590,San Diego County,322995.941385706,777755.385511493,140.79416669286732
96918,Riverside County,285655.7941419196,692460.5859383958,142.41083154587346
77400,Butler County,156048.26912745342,328195.3137269775,110.3165357501799
91198,Johnson County,140050.99415583076,350092.82219992526,149.9752495940064
70832,Gwinnett County,159581.27771191997,393161.07656004425,146.37042778275546
67180,Prince William County,244031.90898918416,456111.9107162561,86.90666831462259
69823,Mecklenburg County,251093.09728909307,570203.1486430205,127.0883408581017
72361,Broward County,107445.55961404566,405208.8386099543,277.1294412402911
97222,Kern County,117982.2912672438,324141.33926522266,174.73728114925683
62020,Kings County,721954.7347625404,1293551.1119251826,79.17343700926722
91744,Harris County,172172.2045422074,329793.919301912,91.54887409312589
84622,Cook County,48566.62795138517,168750.89740111717,247.46266010074973
98411,Placer County,308421.9029252743,709515.755913373,130.0471364659459
70904,Cobb County,133759.01177007137,370273.8760512956,176.82162954955723
95770,Clark County,121426.42264216991,400753.4029692514,230.0380545264245
66705,Montgomery County,289800.645015071,491325.4045580335,69.53909972577263
84340,Lake County,65842.04156403254,187181.681792825,184.28900038099144
94940,Yuma County,106680.14298284311,249479.1620907827,133.8571688368521
91291,Tarrant County,145093.60053504733,347283.5581879627,139.3513958626152
96647,San Diego County,217874.97403858227,694199.0678884158,218.62267383012238
97167,Kings County,151952.25382940422,350590.0578152025,130.72382868950902
93205,Arapahoe County,276936.54216578667,596403.0512777171,115.35729687874974
96477,San Bernardino County,279271.9121358572,691125.3740941714,147.47400080748548
96110,Los Angeles County,267177.8168566018,641897.8137366306,140.25116354669015
99142,Washington County,402966.5801324647,814564.573846524,102.14196759908907
90638,Collin County,307168.08789513743,694991.0066454447,126.25755540162235
97565,San Francisco County,760484.5618534669,1706210.779088989,124.35837157963876
91941,Harris County,200533.18564590975,374089.2315567248,86.54729408092614
71005,Henry County,97693.87234244798,305979.47478315147,213.20232011133356
72737,Hillsborough County,232703.9459527838,519938.7105468217,123.43355993297962
60565,Passaic County,202921.8304367268,485395.4194311869,139.2031544297243
97743,Alameda County,534874.8581461479,1524278.678792413,184.97856191549067
93263,Douglas County,319080.9544131048,715139.328872385,124.12473041136604
62024,Kings County,500510.4986565393,1401609.5915220052,180.036002298489
66126,District of Columbia,361033.9873293105,795749.7243809967,120.4085355695801
97118,Ventura County,432069.7510177852,873077.431039059,102.06863104450944
74156,Sumner County,203467.4570941776,509491.94606478576,150.40463636843936
84654,Cook County,409201.26989675616,605989.6441666564,48.09085131127553
97075,Riverside County,324324.3862912394,763628.430103086,135.45205429521937
72363,Broward County,153321.37730867203,434965.2196035122,183.69509016855804
65791,Philadelphia County,66736.1276612301,157180.75202186336,135.52573026075717
92350,Bexar County,164480.81428129558,330265.40640257724,100.79266256413123
97764,Napa County,353970.229119622,960429.6229433832,171.3306215983526
60642,Hudson County,181573.06597552737,465283.6541143591,156.25147188794543
69699,Mecklenburg County,218372.0786895306,506641.7805685338,132.0084983432562
399648,Ada County,206394.35185222296,557881.4122320759,170.29877863688608
96506,Los Angeles County,246605.59732732785,660786.8365735067,167.9528947173175
92224,Webb County,166038.2910358151,267208.4762097208,60.9318396032412
65133,Lancaster County,140169.4915468859,258937.1956086137,84.73149381582846
71871,Duval County,110265.01156799492,302155.8757044036,174.02697501925095
84616,Cook County,521439.4017110046,803374.5991508137,54.068640865015595
72488,Miami-Dade County,194065.02358183105,506876.1081138805,161.18880092792557
72353,Miami-Dade County,172377.61385889817,496982.8768604705,188.31056755854738
72350,Miami-Dade County,178892.80239627822,495594.3519542765,177.03426035914518
84641,Cook County,183512.298729244,379647.7561053045,106.87864450188206
96186,Orange County,394009.7751034308,886958.514319606,125.11078921500669
62012,Kings County,726280.5173451205,2676999.973988285,268.590360068299
94748,Maricopa County,137603.68938527038,485454.43973172846,252.7917324749385
70791,Fulton County,298045.8835733854,715660.3408672878,140.117505495115
91885,Harris County,162066.09306348173,344204.5735390854,112.38530961825526
62084,Queens County,365335.55052297766,825797.5950189135,126.03811587369056
97020,Orange County,328024.1239553416,809891.7795186313,146.90006629783517
98378,Solano County,233616.0075293573,610217.7952371071,161.2054720438728
61957,Rockland County,323158.02680387,659845.4577059253,104.18662170703148
58710,Plymouth County,215892.23621216152,484628.9866561648,124.47726474976636
97792,Alameda County,464023.3599174761,1302731.1283557331,180.74688493859804
61641,New York County,66083.09694158791,885317.8510533929,1239.7039364482903
72252,Orange County,202051.53900133725,478410.2479346916,136.77634444126915
78823,Tippecanoe County,172351.70765719796,330159.172408455,91.5613003760491
91860,Harris County,166750.17896907474,322445.82957130444,93.3706047962352
95309,Bernalillo County,189460.2926237095,345654.7668878935,82.44179933491638
97024,Orange County,321315.8036079525,815205.0005853577,153.70834283022532
95817,Clark County,82901.2794497565,348738.5754256311,320.6673018080367
98319,Sacramento County,241736.37265202845,664309.9342512372,174.80760423566437
62021,Kings County,514971.4854801395,938860.4016239848,82.31308491743532
61637,New York County,75211.62918845999,1048977.3201853202,1294.7009677943113
90665,Denton County,181155.4586632524,377359.10810893314,108.306782966116
60594,Hudson County,219028.3959296062,517294.6349007765,136.1769727186563
97748,Alameda County,280795.0947424223,889408.3832784382,216.74641043651647
79054,Washtenaw County,131081.20205333616,331685.5261292858,153.0382090899082
96007,Los Angeles County,431341.6455157636,1296983.7296149293,200.6859511708174
61812,Bronx County,372165.0470170765,615837.3153516251,65.47424866671261
97717,Contra Costa County,181092.08463377217,606838.1647640943,235.09922092471402
71864,Duval County,76421.64214614186,240668.83416240316,214.92235367328246
76511,Franklin County,192386.66371487256,366888.9033833232,90.7039169446134
97991,Santa Clara County,503953.74151228863,1374359.93652536,172.71549416442758
96656,San Diego County,241110.6389300339,701597.6374324155,190.98576510180743
62223,Suffolk County,403347.8692207676,663562.1286118008,64.51360704935524
72460,Miami-Dade County,171450.77347009932,554312.6146248117,223.30715307124743
70874,Gwinnett County,148241.9310204965,400558.8748617517,170.20619072101059
61895,Westchester County,347405.61164595274,601862.0595591833,73.24477192744708
65779,Philadelphia County,148298.8317998227,283797.8774507783,91.36892314421968
90690,Collin County,182986.0248815508,456134.043737928,149.2726119566723
91685,Harris County,116174.64411306892,263214.8723033113,126.56826221660987
66843,Baltimore County,178942.72266475958,280019.29584090965,56.48543381421107
96411,Los Angeles County,261662.67416336003,740883.3295618162,183.14444615790762
70808,Fulton County,297953.4134212381,633025.9860547438,112.45804127096525
72247,Orange County,86110.51811957704,322194.6595573216,274.1641167573829
62022,Kings County,611365.1195734433,1439573.9579971873,135.4687750262225
66135,District of Columbia,308263.624830495,716411.059251206,132.4020745701473
95806,Clark County,79954.3216353795,344842.97742969485,331.2999852619637
84640,Cook County,245145.81200609807,398902.86265672,62.72065159603753
73183,Lake County,163203.7738404798,433890.7240613371,165.8582665407203
96113,Los Angeles County,239978.3306373287,629698.334219217,162.39799758039788
92225,Webb County,88507.17366782653,174636.21956780847,97.31306777824602
90795,Dallas County,174539.52994805682,422117.4016272083,141.8463036727731
96018,Los Angeles County,204494.4933142884,678078.9473022689,231.5878761880041
94903,Maricopa County,92665.84469138055,404004.2528628634,335.9796796849816
94957,Maricopa County,259980.53401506715,686542.9322960317,164.07474501773396
73198,Osceola County,125319.51392770496,389230.9435698604,210.59085003665285
97003,Orange County,288969.5021572176,767748.2882659769,165.6848845759071
76534,Franklin County,145535.49395423848,310590.17761508515,113.41197887626349
94799,Maricopa County,94065.94022198844,408499.0369554007,334.2688075953679
67010,Washington County,139400.70506084737,255501.2365709773,83.28546936649488
67657,Chesapeake City,326857.1390616973,495148.8655704457,51.48785398778817
96868,San Bernardino County,162179.153132088,534245.0805277905,229.41661749378522
87073,Johnson County,186160.54189431,372007.1826692995,99.83138149678423
63776,Tompkins County,217726.3629004504,382686.6846823908,75.76497378838968
62120,Queens County,58006.84277107084,241373.66661351692,316.11240171460383
66683,Montgomery County,520045.73457509145,722831.2873193646,38.99379213444778
84629,Cook County,29057.570170832827,135934.27985394417,367.8102093697813
72371,Miami-Dade County,92630.15995205886,398659.6612798444,330.3778180736948
97545,San Mateo County,519806.4242407009,1366936.3184525345,162.97026252595194
61788,Richmond County,406842.3414283912,688052.3343887646,69.12013925912119
84611,Cook County,72828.84767484128,232604.0322252755,219.384474217939
97931,Santa Clara County,363191.11876906455,1108824.2293336324,205.30048011407445
62190,Suffolk County,271134.31098226807,506946.231173309,86.97236411604976
70839,Dekalb County,52097.56919408666,267312.301239266,413.0993736836523
94384,Davis County,172444.89942134416,458713.7495205778,166.00598281528588
58660,Middlesex County,290855.29531616543,672618.9990390148,131.255545238695
99961,Clark County,197901.4940101973,499022.0908078965,152.1568082665325
77094,Medina County,190030.37725391224,343430.3513943649,80.72392233136745
62118,Queens County,487307.7015079204,941348.3989175438,93.17330631234518
71038,Fulton County,71903.37681600532,395375.7668729684,449.8709301020753
67730,Virginia Beach City,183514.2203507875,290230.5193975947,58.151514821477555
95811,Clark County,69316.80963126774,325225.86972450983,369.18759166002565
95314,Bernalillo County,178708.77314791945,325602.29427989206,82.19715156926685
70294,Lexington County,190499.73098086036,339284.1351250019,78.10215971333314
76231,Warren County,95639.57122593511,200206.2607867437,109.33412626221882
96865,San Bernardino County,127435.9524624254,464268.1144867769,264.31486210586195
97471,Monterey County,249552.1295084124,677000.0020890578,171.28600482098312
96855,San Bernardino County,141899.32933550118,442569.6427590465,211.8898763169291
96003,Los Angeles County,261130.7520189293,633695.7275858071,142.67372673895972
70909,Douglas County,99784.47521827044,333529.7987441592,234.25019073817833
65810,Philadelphia County,34402.98167706544,132503.4303081104,285.1510068281177
90669,Collin County,217362.1150368497,563136.4689477297,159.07756227540406
62199,Suffolk County,228524.1464506172,488680.217050077,113.84183012611233
69778,Mecklenburg County,101887.2750273833,345096.72710696544,238.70444274244943
69336,Guilford County,86960.98341222075,200899.66213614465,131.02275785431368
90666,Denton County,183430.73904466908,449893.24468788574,145.2660045044728
94883,Maricopa County,51437.94623223867,339406.3305850247,559.8364737437792
70842,Cobb County,243767.4213310461,513716.7873045344,110.740542973085
96962,Orange County,522543.05836628977,1170307.97015835,123.96393013377147
72365,Broward County,250730.0845206516,595402.4511805048,137.46749510287182
74185,Rutherford County,180874.8051396921,441084.1793591173,143.86159201026473
96572,San Diego County,265277.1837103082,739984.4491674985,178.94764216721592
70953,Cherokee County,160913.29443598248,437515.0844394121,171.8949269996287
72622,Palm Beach County,127729.37918640708,408036.339030428,219.45378708444477
94890,Maricopa County,176464.39555531388,500793.2306581749,183.79278952121427
92003,Harris County,116671.9031743258,255987.2720765001,119.40781380245053
93295,Denver County,141577.35974309826,451106.81873598025,218.6292070671075
90642,Dallas County,109327.03199659854,293891.7365789492,168.8189107595027
72199,Seminole County,186502.64841864785,480827.61748264736,157.81275577562837
96987,Orange County,655791.7773618354,1500784.0960631238,128.85070351149906
98040,San Joaquin County,107347.80631194323,437016.80083616864,307.10361566796854
94562,Weber County,143816.52717781987,423624.83803728456,194.55921815821608
84460,Cook County,123217.97433541896,281555.07329834666,128.50162471581368
97774,Alameda County,587313.474931083,1580621.5469535424,169.12741056026624
91721,Harris County,78595.97831605673,215777.91856086903,174.54066121954077
91726,Harris County,214411.41389265572,392613.4082946963,83.11217727021601
72234,Orange County,50661.78949142736,261925.8060562184,417.0085950093407
74124,Montgomery County,131005.32866377274,286429.48523785995,118.63956845067408
60599,Hudson County,248304.14398218805,549527.2161077453,121.31214054452725
66142,District of Columbia,142296.23126136986,414273.04025070096,191.13423214263756
98413,Sacramento County,218263.5567898827,602071.2071718908,175.84596165611416
98304,Sacramento County,232333.00833094656,592447.9598436452,154.99947859312923
84648,Cook County,50359.21859387386,240053.4364804485,376.6822106919084
97995,Santa Clara County,364968.6734604471,1102827.4989988592,202.17045439610212
61638,New York County,140861.01400869407,1984126.1937738156,1308.5701481968274
61646,New York County,108748.67598852694,578023.9273061514,431.5227261866924
96369,Los Angeles County,357236.37788289366,906856.492067372,153.85334423154697
91896,Montgomery County,176037.2565228205,366833.0688454716,108.38376835185306
90645,Dallas County,128749.87567657891,313962.4929669463,143.85459894005916
74815,Maury County,112470.34326042286,357126.76319274487,217.5297174703423
70482,Berkeley County,131398.7466427655,303770.64375108475,131.18229930833945
75696,Madison County,160865.71679429038,255832.3836883205,59.03474574105201
71895,Duval County,92047.09669839196,271185.3835616577,194.6159013034848
72532,Broward County,90411.1433304356,362987.70096121327,301.48557754054934
60560,Hudson County,240708.2419985304,504464.6915985397,109.57516344688338
74183,Wilson County,221533.374586914,553552.5779344084,149.87322066781124
76471,Franklin County,199054.8278092628,383214.9503683136,92.51728510474295
74186,Rutherford County,170685.11525267852,431064.97233095934,152.5498322995653
97470,Monterey County,197665.06209742976,630537.7156373261,218.99300207465697
97506,San Mateo County,519645.38215967786,1277939.3639172546,145.9252805453713
79040,Wayne County,43525.91617018672,162602.51886882933,273.5763268785705
60499,Fairfield County,405068.7870364722,719760.61929242,77.68849201101568
72243,Orange County,96957.62994096008,339194.6481837304,249.8380152137325
91883,Harris County,105810.9013255838,251544.346916946,137.73008618737242
67724,Virginia Beach City,334438.9784298562,519982.14990590326,55.4789314173683
90727,Dallas County,99605.68774037767,274209.78464420297,175.29530779299577
58666,Middlesex County,395969.6573539396,825898.0381637304,108.57609234070607
96728,Riverside County,141359.24922290587,483520.4052529442,242.05077340959343
92480,Cameron County,96098.92028845887,157212.29735761622,63.594239025489685
71719,Muscogee County,92624.95935941071,139331.86877484157,50.42583525914974
96917,Riverside County,277037.11827840377,690589.2801874838,149.27680611140624
97225,Kern County,122257.30128357351,340243.1783195397,178.30090697843235
76953,Lorain County,83582.84197694686,158740.20700621692,89.91960939782277
92517,Hidalgo County,74088.1599902967,160569.9641085841,116.72823853313928
84621,Cook County,49668.808302794256,167238.61326353432,236.7075212354669
93206,Arapahoe County,366714.3842539315,801735.0569636842,118.62656372064274
62027,Kings County,483023.7581964414,1627696.3948845824,236.98060752999504
97228,Kern County,160149.42625004347,395080.535483102,146.6949428006426
96589,San Diego County,352549.53599773254,865245.2147251699,145.4251463631865
62048,Kings County,712975.3070063962,2089299.29452129,193.03950276956039
70658,Greenville County,187495.22778745487,371227.6205317197,97.99310356450479
69487,Durham County,163932.0733189531,407259.2701406578,148.4317204652668
96197,Los Angeles County,292926.4709995521,705365.1005982397,140.7993713204971
72480,Miami-Dade County,317846.5480342129,558105.4151899292,75.5895788837873
92654,Travis County,187148.1411234977,547249.6427377722,192.41521687177544
95982,Los Angeles County,169979.53917448953,559304.5489967054,229.0422786842369
96192,Los Angeles County,362244.752022093,781626.4436687091,115.77302067333703
96959,Orange County,487633.0347710931,1317897.4184471471,170.26417910054033
76539,Fairfield County,115814.840496886,227234.8419276921,96.2052885042845
96657,San Diego County,331360.7331632197,889472.7387871272,168.43033883227076
71050,Fulton County,71992.03329759352,304568.65349936014,323.0588296351688
92575,Hays County,157853.7638720386,389648.5096512079,146.84144368395908
92347,Bexar County,141512.74041579306,279538.12237891875,97.5356576076325
66679,Montgomery County,284336.1370089804,430192.2921228758,51.297086838205416
62143,Nassau County,250967.22243822063,498108.1229424931,98.47536985237582
66785,Baltimore County,242269.1950756115,382764.0686930155,57.99122483300279
84638,Cook County,166627.3355171143,294905.6442666692,76.98515273706661
94921,Maricopa County,95676.70548867168,386959.5654992883,304.44491009894267
66242,Loudoun County,455365.42111723946,730659.9127225452,60.45573046145456
90657,Denton County,205779.68600770584,490861.45083334687,138.53736992045248
90226,Tulsa County,141262.0984646334,240549.1522902892,70.28569935233793
61214,Middlesex County,311379.0413205013,489898.347348986,57.331831092875476
65816,Philadelphia County,116471.89305881062,226904.59601043025,94.81489486554358
94757,Maricopa County,71624.76671823686,393365.95236763934,449.2038164886362
97926,Santa Clara County,1095390.0332610477,2971358.1355514843,171.26028586416447
67247,Spotsylvania County,220748.26177499152,414143.8589514988,87.60911439186563
92345,Bexar County,162647.98263397432,316837.94248271675,94.79979852915486
95819,Clark County,172566.99737137216,458147.4415648769,165.4896060913214
61938,Orange County,244096.87908316695,455930.5882769197,86.78263728295283
96922,Riverside County,166968.426624631,505912.7432844343,202.9990480905703
399651,Salt Lake County,245491.03659211207,633382.1880759638,158.0062379745213
