City,2012-03-31,2022-06-30,Percent Gain
Irvine,886338.9291619883,1964632.713657514,121.65704890284195
Lincoln,232691.7452833813,398682.45294889,71.33502198943869
Toledo,105545.49116700288,185859.82647069244,76.09452039652696
Chandler,308765.5869210428,743629.999782638,140.83966325327512
Tallahassee,254240.10574243663,445113.9012658356,75.07619420075595
Jersey City,432968.8548285421,910443.991072046,110.27932631149335
Plano,408757.73266162473,746388.7420714909,82.5992959720622
Lubbock,211074.03181931257,327450.61405655293,55.1354333994355
Modesto,216992.6903375587,570099.1356602522,162.72734568772483
Katy,304822.9412488077,630814.7024911281,106.94462821820028
Lawrenceville,205939.10745232188,471966.0705338672,129.17748667194488
Chula Vista,443864.5359821022,1060755.7336055664,138.98186217074547
Richmond,272459.83473893185,546335.7277622423,100.51973102227545
Gilbert,304502.8836074593,793052.7823782034,160.44179712942994
Winston-Salem,208753.20192105309,357815.5850046045,71.40603435626547
Madison,318614.59639958345,528794.3146690833,65.9667575323221
Laredo,194205.44680945887,300243.281357785,54.600855068891654
Lakeland,158268.12782224847,409437.50128379074,158.69864445710226
Fort Myers,259632.8285552656,605361.586340801,133.16064833147374
Irving,289015.60843603977,577063.7485730493,99.66525396179622
Mobile,186653.695155708,300901.7247328798,61.20855495620656
Pensacola,182627.5348302079,413162.3118061468,126.23221202118904
Chesapeake,347006.2651278382,533580.2327920785,53.766743259089544
Sarasota,325555.8843161903,818755.3956842334,151.49457746831322
Fayetteville,212256.8862766367,285549.70738124324,34.53024417265935
Birmingham,111488.49089149818,258828.074195044,132.15676535341962
Garland,180293.79938488855,391097.3095778653,116.92221857444834
Kissimmee,179854.62845178074,464360.0608981857,158.18632797803212
Arlington,799457.2247072639,1279654.494439015,60.06541124293226
Scottsdale,607932.4471945823,1534272.177906697,152.3754382558263
Norfolk,276677.50184751087,405837.4059337895,46.68247444183746
Ocala,169027.2283032605,390111.37758649694,130.7979498347911
Santa Clarita,484998.6585168811,1031448.2289296632,112.6703261579768
Fremont,944687.77564552,2231699.290264837,136.23670675106197
Fontana,300331.1817696852,737617.8713329326,145.6014946521901
Springfield,186720.19265560005,340810.3337470484,82.52462623346963
Greenville,237018.8377484343,502069.0302925503,111.82663583281655
Boca Raton,438337.639826104,1111825.7825462671,153.64597550585603
Grand Rapids,158031.9541904644,365308.1678814458,131.1609508043965
Bradenton,241835.8592385772,640810.7104008382,164.97753989769657
Little Rock,264992.5578018997,388891.8738097224,46.755771949054534
Gainesville,232367.7850763343,440922.54382270685,89.7520104509586
Port Saint Lucie,190242.30668352413,488576.7531751407,156.8181398199235
Tacoma,320085.8209074764,707006.9845502864,120.88044467132235
Woodbridge,404318.0392568477,634921.359574741,57.03513025086666
Amarillo,190788.24055839475,302953.469068611,58.79043078437829
Des Moines,162645.36788646493,277618.39452919323,70.6893950542665
Savannah,174525.71090948366,429522.650055636,146.10852339023245
Oxnard,429347.6585837308,982737.270399132,128.89079531511638
Santa Rosa,507784.9551823256,1036998.9257660098,104.22009655517743
Huntsville,180445.14727826827,449261.2860085615,148.97388086349932
Akron,107337.20084546832,189304.60357877088,76.36439378674476
Wilmington,317582.9184410818,577186.8519372476,81.74367021075399
Brownsville,158345.46021832965,239050.8175020893,50.96790092528174
Yonkers,561256.3246803709,788611.4772663069,40.50825667139024
Eugene,341345.3956298183,666494.9275438756,95.25528572433856
Corona,422803.2936259147,922885.0736882188,118.2776453261888
Dayton,117600.9063846486,206514.0768517192,75.60585475102866
Syracuse,155216.49091120332,239760.23748284552,54.46827593854589
Alexandria,640270.2934581991,989051.853966807,54.4741125852934
Oceanside,438094.4911804406,1107135.5470013756,152.71615354445828
Trenton,294772.59132989007,427541.91800257,45.04127268878035
Moreno Valley,236410.0181574596,616259.5140303923,160.67402677492967
Wilmington,306450.6427957697,459789.28239301406,50.03697763474266
Murfreesboro,243661.70438219048,564236.2790040551,131.5654322597342
Worcester,257972.46587795587,475139.0185941788,84.18206647641311
Fort Collins,368718.1919053262,779619.6045581857,111.4405043400637
Salt Lake City,359722.08388610603,905133.7672881756,151.62029462020908
Beaverton,360544.1318111856,723880.8200362088,100.77453941624546
Salinas,393930.7076531141,948978.3599483282,140.89981854980843
Frisco,488633.85147572897,998549.3113206588,104.35532829027872
McKinney,351205.50674704905,747171.9975510113,112.74495507530627
Sioux Falls,233816.59853777927,467582.1722474499,99.97817741408109
Glendale,742658.05013375,1758625.334148039,136.8014907845296
Reading,188293.10511248428,328992.90136148455,74.72381751044348
Huntington Beach,869969.8048821879,1810454.3108624849,108.10541937230317
Hayward,464448.3922010139,1222702.456694328,163.25905681360194
Salem,270831.86795885407,575071.6324709742,112.33529008423098
Clarksville,222863.52170986627,405202.1163180903,81.81625831328314
Grand Prairie,196274.42142429808,437939.2403829694,123.12598717906806
Charleston,366855.28064102057,884626.0916078246,141.13761973443118
Aurora,225338.07888388413,382635.4679868691,69.80506352148308
Peoria,284634.44158386893,718957.2941068723,152.58970422067773
Cypress,317708.60916730785,583189.1942089692,83.56102962946692
Providence,318086.286037284,591662.5755316145,86.00694261376098
Whittier,489057.3971933173,958438.3715372776,95.97666389215678
Overland Park,369462.4512099749,632784.6593292425,71.27171036106587
Henrico,331656.048852936,542210.7318518207,63.485856424783485
Palmdale,234559.87437493005,618316.5090070952,163.60711125669897
Fredericksburg,344026.4015490634,582614.4394556712,69.35166511416175
Chattanooga,225777.14514410397,453287.3613016492,100.76760250127847
Cumming,354291.78040808043,774423.084585423,118.58341836026418
Fort Lauderdale,442169.41678976855,1144567.7802529675,158.8527692762517
Elk Grove,339892.8601473467,812947.2798719817,139.17751008937392
Rockford,133831.46164411856,215343.1611970497,60.90623127892385
Columbus,168886.8122394215,247130.7049864216,46.329190366905635
Evansville,174062.22460121423,293764.901251642,68.77004871371311
Erie,183676.95065391043,266883.2300557414,45.300337960537405
Edmond,324062.614423414,505250.08064631774,55.91125238104995
York,251252.2473734609,359636.8151852513,43.13775058524661
Ontario,325696.5147270863,773837.4703324611,137.59464266324417
Killeen,190211.59493603703,301839.6428215107,58.686247766867794
Allentown,235957.54349724585,395357.8332160697,67.55464875429354
Tempe,254380.30266690548,645021.2470960444,153.56572043263031
Garden Grove,513806.5790364948,1066990.9298257737,107.66392906580262
Escondido,502073.7149477138,1177174.4257063146,134.46246849009137
El Cajon,484620.3005287747,1084050.463899328,123.69068376139181
Rancho Cucamonga,472633.9117679152,1023713.4189999946,116.5975384988212
Round Rock,316026.68536410434,694518.2601176237,119.76570089878558
Newport News,228522.32360295812,343264.0203613014,50.210279218803635
Conroe,249706.47102283235,485956.13997195946,94.61095180329757
Boynton Beach,277424.74799941666,640417.1233219969,130.84354511997014
Harrisburg,204390.9861795825,337105.1721941919,64.93152584429713
Roanoke,234724.16645838376,373833.5501957165,59.26504536634349
Ann Arbor,403095.9121631936,730783.429521062,81.29269175649785
Everett,331708.7975207131,869643.2755269785,162.17069973028822
Sugar Land,401384.5849112824,651985.3456361964,62.434076978891476
Naperville,498826.9050325675,706467.0330491062,41.6256873720519
Fairfax,630334.5773608059,960033.6053948812,52.3054009530171
Pembroke Pines,271898.8214794749,643039.8982881787,136.4997004360758
Edinburg,155848.60070078544,278082.44698549545,78.43114775177702
Topeka,178891.8886005924,288419.9170152156,61.22582151232345
Lakewood,370830.2851399472,791692.9152007661,113.49197919527798
Midland,274273.36966813187,444068.8580345501,61.907391363539645
Pueblo,195444.3644594506,424402.63317709,117.14754188532362
Visalia,224561.65761240004,499499.88582924847,122.43329121278568
Odessa,192148.77059872693,314464.6985394297,63.656888128699364
Cary,449624.49954109866,879585.4581473931,95.62667493544647
Schenectady,271035.51238433714,382411.1432767312,41.09263391819291
Lafayette,244827.6624972136,351175.0888647044,43.437667656816004
Paterson,277862.8690652472,489360.17931867,76.11571526808048
Tyler,222941.5438185036,388304.3148897607,74.17315240531335
Clearwater,242370.12121131457,631346.4901001599,160.4885812429452
Kansas City,120589.19706293168,263209.8928528251,118.26987762051706
Springfield,182283.64829295452,313041.7893991883,71.73333556287382
Lansing,112676.46105837828,221455.03147201016,96.54063447845876
Las Cruces,276275.94533712295,403864.4214652728,46.1815363521646
Macon,171981.0721705884,276050.45006101584,60.512111348626085
Hollywood,260433.5160559892,656699.407621639,152.15625759952442
Jackson,111612.9648327387,181025.58830012675,62.19046646723223
Columbia,265909.3491336911,441593.5369045671,66.06920303601184
Pomona,328640.9576330386,771739.9974275347,134.82769858809314
Roseville,391964.89051166223,852542.6026620514,117.50483864745162
South Bend,143985.33034917756,278466.98195198807,93.39955068803208
Albany,274623.0896489021,375697.5073308281,36.804777708657625
Mesquite,149166.8595038751,337508.01999621297,126.2620672706762
Renton,425322.7203004368,1077572.2353410923,153.3540259922921
Pasadena,152353.28760388106,291904.2429552535,91.59694388361694
Surprise,243823.61778749307,560127.4931594846,129.72651223954412
Denton,241080.9314281999,510261.85608971136,111.65583402504834
Pasadena,879210.068432875,1901427.2437818383,116.26540823980642
Newark,326037.279961048,466772.0114814,43.16522685294324
Santa Maria,340156.7902270692,753367.411265932,121.47651698001592
Richmond,282698.0688154572,541485.4467867484,91.54196880638234
Thornton,323541.0250535813,681469.2952705385,110.62840335555006
Torrance,795077.9444828271,1593485.698135415,100.41880285987897
Kent,331840.9120510502,815815.1176771866,145.84524934999035
Beaumont,197186.46181770705,266214.0921762501,35.00627260220179
Summerville,239483.56114726956,477239.26536945975,99.27850708549602
Bridgeport,205744.91605703428,368899.9816257687,79.29968268256331
McAllen,178405.7148535064,294230.525680808,64.9221416042689
Manassas,441368.44607466017,712324.0731570222,61.389895333960574
Yuma,206905.75758143872,394128.845783168,90.4871330746017
Cedar Rapids,209819.16979412208,304522.9565166932,45.13590765586193
Fullerton,655838.7178291267,1369326.5698503824,108.79013889008439
Olathe,299703.7330749638,528820.7382030943,76.44783158934571
Canton,143880.3272853502,253800.42217229455,76.39688966577455
Myrtle Beach,249567.38943592645,455167.9123299659,82.38276778017305
Frederick,366430.7950489696,613988.2461828074,67.55912834802935
Warren,99109.59235796018,249491.2361417455,151.73268319038456
Saint Augustine,286378.4852029006,670145.22844291,134.0068346852623
Billings,287772.7834153224,507085.3828035093,76.21033399522995
Abilene,183388.3836713684,309068.6706121788,68.5323052773229
West Valley City,227260.8858408781,538243.1535277694,136.83932742594016
Orange,649801.1756901474,1359608.530679722,109.23454458753406
Metairie,280306.296114011,452665.3576706582,61.489543383835496
Decatur,266345.14648520487,541066.7988669331,103.14498161767278
Pearland,259835.9337739173,472816.1386722448,81.96718668005371
Kalamazoo,187099.530592951,359184.1984548622,91.97493297633883
Compton,272731.6104983504,676058.4069219831,147.88413990100065
Lake Charles,209381.92228317875,331440.7314628631,58.29481735992748
Hampton,246511.82697607303,339188.6180458435,37.59527167788419
Miramar,288885.0081432125,673590.6622128116,133.1691307009204
Concord,242469.59223562232,516815.8078559251,113.1466478294334
Stamford,603233.4108966294,915965.0233357296,51.842554936448984
Carrollton,298078.97040844226,561183.8947879894,88.26685224356086
Coral Springs,315516.1687611497,719191.0456407213,127.94110630354396
Sterling Heights,187469.45717664607,369901.49865471694,97.31294058539433
Murrieta,359420.8529142544,817200.9933744055,127.36604922846864
Elizabeth,287621.8174626983,549745.544964131,91.13485542014818
Inglewood,369891.06930579786,964428.4300115486,160.7330941570347
Clovis,321027.9230968838,697469.4657703663,117.26130831300776
Concord,427765.02185981936,1059688.0689890264,147.72667582350647
Melbourne,242923.5921620589,591622.0249591345,143.54243229058312
Hamilton,215082.0920276769,408827.6168783735,90.07980302970333
New Haven,269215.98583215446,396145.52053563256,47.14784462413524
Santa Fe,522680.3808440929,1061853.1795884091,103.15535430535756
Gainesville,242879.61724296468,585682.2538314001,141.14096542136457
Boulder,708891.9232677562,1789378.965888625,152.4191498247268
Broken Arrow,228470.6337896021,356260.5979734347,55.932774407022464
Bloomington,242631.4813785172,463716.6979477214,91.11975713666777
Lakewood,383286.693208044,840047.4208812237,119.16947177324909
College Station,294111.2386616286,501008.6514210401,70.34665308980064
Riverview,214583.73376175613,509196.35093586746,137.29494403392576
Rochester,254956.4862031874,481869.3938323815,89.00064124995669
Puyallup,342661.328182765,715182.4734788855,108.71409016935499
Simi Valley,570081.3241842367,1072625.0227096267,88.15298400531006
Fargo,259779.76977868556,406872.478543129,56.62207988318577
Sparks,257065.4240425918,680325.5018593655,164.6507224350195
Saginaw,121139.79825041154,208547.5919553,72.154481819596
Temecula,428156.6962507337,975053.0061475992,127.73274707272044
Norman,250414.98344958675,368382.7253819975,47.10889911911356
Thousand Oaks,770207.6371716842,1432168.5857178916,85.94577833284352
Independence,141071.75747127747,268226.9269254084,90.13509984804722
Meridian,300026.7404648218,754301.9130934599,151.41156149110046
Joliet,174973.7973392202,308131.53268830944,76.1015291283514
Charlottesville,457224.9033357286,742814.4346011025,62.46149962126466
Bellingham,429772.1788750721,998043.0108446138,132.22606299388423
Arvada,403557.7744099754,844458.1056852048,109.25333601114514
Athens,225654.53004234371,466850.2851671655,106.88717619786394
Westminster,350706.7739848094,732227.7472746404,108.78631426330996
Yakima,257597.9408094877,496135.7785835848,92.60083253169833
Tuscaloosa,232503.69208055676,364662.6192149894,56.84164666453677
New Port Richey,195593.87229361583,486750.04572874936,148.8575127742572
Spring Hill,158691.0470184961,393311.9712532556,147.847612478991
Elgin,221498.39004024852,393390.9135025795,77.6044121273732
Chico,343778.6124161049,686607.0993409096,99.72362286163687
Spartanburg,172455.32934598008,321235.71184443653,86.27183808276118
Bowling Green,206744.45784908047,388581.6728940351,87.95264305352862
Largo,184939.5330677251,491483.8648516669,165.75381515194204
Falls Church,642442.0448773595,1064706.6270142852,65.72804278672871
Springfield,179177.2455580252,261394.09581397485,45.885765237597845
Toms River,318253.808815709,580813.6769746774,82.50014953034189
Lewisville,299516.5673485174,577236.1045220167,92.72259615954563
Vero Beach,271433.9779018257,680413.5630745854,150.67368806741013
Berkeley,1116812.247835607,2316096.532848248,107.38459282989288
Bethlehem,280099.5141572436,443558.873717476,58.357601958734136
Gresham,266632.175498216,582895.0738896668,118.61392864551972
Asheville,327880.1964883861,711243.1740397164,116.92166274668847
East Los Angeles,332395.10055851075,766546.5975838358,130.61308554062228
Laurel,374689.7323674685,606423.2026753575,61.84676287863198
New Braunfels,288589.5474909024,651825.6562944291,125.86599617402202
Cambridge,824094.2720679548,1845899.228677302,123.99127032460302
Carlsbad,809120.9186233833,2092545.2369180445,158.61959427254027
Franklin,532899.0268077572,1422376.0403525445,166.91286131127902
West Jordan,290753.72255580063,669055.487384106,130.11072102635
Vista,464408.2388526624,1093306.3582679946,135.4192425545783
Fairfield,358056.2753214185,820631.5771056586,129.19067020093345
Hillsboro,320796.99998402,702988.676814173,119.13817050944715
Waco,175983.0366865385,360013.96642357047,104.57310727330409
Richardson,317723.576827848,620365.6551299518,95.2532642757211
Manchester,261476.66039356717,475354.9929009498,81.79633783965998
Lowell,278307.9734398662,550403.7946814416,97.76788565505004
Costa Mesa,686450.9249587907,1655409.9655065043,141.15488891006777
Santa Barbara,1150400.5607757615,2911611.39546544,153.09544299091988
Rock Hill,197375.27086877305,431760.84472905495,118.75123607359885
Waterbury,180446.56092307705,279743.58701147896,55.028494630458184
Downey,514490.2120844573,1046826.0527594312,103.46860410001098
League City,264346.2282729672,482701.1396380797,82.60186377224814
Pflugerville,262579.1826253004,583624.2485693141,122.26600095794491
Provo,272904.956808591,690114.3981583145,152.87719440081267
Ventura,565966.7375632506,1182115.034977184,108.86652103739127
Lexington,254570.4004282568,437978.27948836377,72.04603471242726
Ashburn,638912.1177786334,1022536.9703665876,60.04344602536877
Antioch,300510.299476366,796159.0775372995,164.93570400901163
Redding,277641.4402673546,555749.5721066777,100.16809146772871
Kennesaw,279338.92359808483,575060.6187389317,105.86483664064437
El Monte,431675.0998447725,864048.1579642822,100.16168601686503
North Charleston,178931.3809720422,389201.3915791507,117.51432837818587
West Covina,501543.67764178425,980486.020037684,95.49364566768061
Pompano Beach,231752.1774175312,606051.8229920324,161.50857771668416
San Leandro,490301.747166245,1132243.58444791,130.92791143246814
Vacaville,349171.9783437496,797035.1922555441,128.26436303284518
High Point,185647.4426512102,343737.9988938316,85.15633395480594
Saint Charles,254487.9019866396,416654.5307033112,63.72272609060418
Winter Haven,164076.16392007537,382406.05396085855,133.06618391391441
Grand Junction,287674.7046385719,553946.7461304972,92.56011640872757
Centennial,461757.5125836976,873295.3697552821,89.12423641336848
Jacksonville,217856.4976218257,297003.2553323926,36.32976687615568
Hesperia,200332.07237227116,532170.6134508952,165.64424115873885
San Mateo,976391.2777083864,2554699.310675564,161.64708442208786
Douglasville,165095.33201730467,427165.2117564587,158.73851582410873
McDonough,208531.3166590124,465206.8157562702,123.08726727936512
Green Bay,170361.9489732976,314281.7461550109,84.47883934708398
Springfield,579331.3219809014,822333.8305455749,41.94534273302841
Dearborn,117027.64427477884,302437.8047725389,158.43278880537
Madera,198969.2502869245,530084.8301945963,166.41545335783547
Greenville,213666.82646227165,338445.6029634005,58.39875967978665
Burbank,688713.9729690381,1582365.185783984,129.75650965268292
Baytown,153461.25826869314,296299.147319417,93.07749112849773
Davie,375321.07043916936,885531.8030523119,135.93980535548846
Auburn,340588.16437924403,782435.9719047149,129.73081678595105
Edison,478825.8626560257,698428.9475511946,45.86282864443461
West Chester,510899.9311259235,770236.1732585878,50.76067275271263
Greeley,240717.75484488424,526375.3159340959,118.66908665432096
Merced,191403.80241963116,505663.5904143998,164.1868050801779
Rockville,645159.840697304,869139.7020711326,34.71695651913886
Longmont,348976.6209232509,760055.0332249879,117.79540165590174
Sandy Springs,596686.4781896556,1089566.9440536818,82.60292194980245
Missouri City,286751.1337084342,516868.4522751889,80.24983740804868
Gaithersburg,536173.0497447561,754832.0300990553,40.7814194425459
Chapel Hill,548507.6347274301,917731.9282196466,67.31433987709126
Woodstock,274783.44957813405,598360.4318852648,117.75708573566122
Daly City,636788.8516210346,1477001.5517534332,131.94525909075202
Jurupa Valley,294635.3546029136,787478.7705527131,167.27232772659448
Idaho Falls,243850.63696400032,567579.1033960686,132.75686726209383
Rio Rancho,268501.9686123441,435320.2998520623,62.129276780300245
Apopka,215502.47714950773,517801.724164594,140.27646039788308
Davenport,186387.02335934143,284380.643269093,52.57534464769395
Jackson,127624.02048819266,281136.6390584929,120.28505134306022
Brockton,263516.7312644628,542988.9993163504,106.05484771720701
Wichita Falls,166943.10623704814,273592.7697531452,63.883837985296395
Longview,226466.93530940512,332181.5207871157,46.67992055143966
Norwalk,399669.6934245758,811477.2137674061,103.03696455296657
Plainfield,301141.71500668884,488719.1602497388,62.28876170107603
Parker,467138.7280406435,934192.122172776,99.98173264099319
Rialto,238179.3550624417,620967.8945789024,160.71440760098957
Roswell,421028.60208304087,822093.5561084872,95.25836298084636
Bryan,225370.54619957437,391482.84417089896,73.70630314052914
Lafayette,186445.98189305744,332429.1212784079,78.29782004585337
Midlothian,407997.93315868935,622120.7181629068,52.481340615256286
Georgetown,341916.2571035383,754990.9132468951,120.81164541359333
Federal Way,325372.1234824655,748443.5477572698,130.0269426116352
Anderson,196421.9248852653,375860.2239099874,91.3534978997565
Elkhart,155512.41508262715,293054.33192189195,88.44433209154765
Clinton,154895.80469724737,334921.19808667566,116.22354378241435
Lawrence,270631.7949266273,444317.0344566403,64.17769189946875
Fayetteville,259688.4439622668,506878.2484935194,95.18706368280665
Gastonia,189532.54260516333,400268.4099617429,111.18716841971947
Springfield,134230.87893153998,255551.08447695544,90.38174115457505
Allen,419180.6736916818,798309.4607849795,90.44519723544238
Columbia,447392.9002889255,645362.6385490873,44.24963787586109
Kennewick,285556.7122843784,579878.673165985,103.0695298762577
Acworth,251162.72549835063,555471.2540547809,121.15990856231917
Champaign,231594.2805479184,321759.75201853336,38.93251217486742
Clermont,238021.02705407055,548048.2074697851,130.2520135522676
Lynchburg,211243.4692703636,337648.8628902714,59.83872261543182
Sandy,394532.0947341216,914327.7469834948,131.74990303378684
Redwood City,1012160.2896545096,2681957.483714564,164.9735927330267
Fishers,359012.90447871684,582353.7517104739,62.20969899565192
Carmel,479270.79103639536,780211.7620956637,62.79142745346549
Medford,284525.0153486984,582920.8848637891,104.8750912637305
Livermore,698311.6833836677,1663254.4059843535,138.18223947293248
Canton,310246.2665469148,660081.6598277517,112.7605489582694
Tomball,258446.20203115733,506368.4824908869,95.92800300847173
Fort Mill,329012.5141269697,682163.5845884248,107.33666815030935
Lees Summit,287644.632216256,505838.1749306323,75.85524577087703
Lynn,267386.8049932719,613867.8967731245,129.5804749185626
Canton,274110.41832588974,515330.1482835794,88.00093459815292
Santa Cruz,856118.1919218674,2100336.3235219563,145.33251872699847
Portsmouth,212437.59937984397,311213.67191865103,46.496511364823355
Kenosha,196480.1530110181,330868.4382743957,68.39789322427974
New Bedford,238649.55806383464,445103.2630429396,86.50915034331727
Covington,145172.54355992,380561.79120177176,162.14446745206664
Bowie,388517.722357584,662917.6168430691,70.62738163406944
San Marcos,525283.0559530854,1369304.771151473,160.67941001199358
Napa,597208.2359635457,1544565.4235079202,158.63096496247957
Williamsburg,424638.7482043067,592132.3096702003,39.44377713390097
Annapolis,624534.6386533262,958711.4883868272,53.50813694722858
Highlands Ranch,521237.0278321176,951847.5798550108,82.61319304460201
Sterling,516878.09089565935,802348.5199703741,55.22974064929787
Chino,439987.3723024539,899732.1230674842,104.49044215955246
Johnson City,225504.82778809665,410354.48896017694,81.97148725604254
Mission Viejo,675308.2638025294,1409695.1291396793,108.74839013548572
Missoula,340812.9671104397,753934.7774183362,121.21657629711761
Newnan,243741.64223425565,508495.3388292322,108.62062558047695
Hawthorne,476032.06690335297,1140611.9918494069,139.60822624182185
Orem,273903.2425325591,654006.9159375362,138.77297321874303
Rapid City,240503.7442172692,459191.5393392761,90.92906051576728
Arden-Arcade,380755.28388981,865632.2862166954,127.34609940888126
Spokane Valley,234420.3738821256,503097.6582860548,114.61345272788836
Livonia,216857.78579162736,374003.19676478655,72.4647309293086
Humble,175759.97546383037,336965.18320898496,91.71895212191185
Loveland,319522.06766511285,690727.6717653644,116.17526351554145
Cleveland,200574.77713134827,406158.2117524918,102.49715221496439
Indio,298129.8762273588,668892.5750465071,124.36281244634415
Simpsonville,271842.68519884377,490289.7433689944,80.35789449709267
Cheyenne,304839.3367229116,525014.1501667326,72.22650981029794
Valdosta,180735.7421031988,276215.69511255296,52.8284842268973
Saint George,351552.9348176348,805120.192568142,129.01819692837765
South Gate,363579.481164,743755.8446333929,104.5648566999045
Gulfport,178823.65616267835,285924.4165547897,59.891830136098044
Flagstaff,366449.05977170775,950610.4640784304,159.41135301879243
Ogden,197490.55672475856,494101.0907907996,150.1897300737399
Apex,409859.8108870606,831058.9028030989,102.76662427683165
Plantation,313385.5383786528,746334.990009905,138.15233908724096
Suffolk,306546.12484929065,474464.98239235807,54.77768072443341
Fort Smith,198238.8416532655,288320.4005653265,45.44092275802356
Terre Haute,155566.31648962127,235789.7158615616,51.56861792590717
Holland,237830.5234009983,495750.3638448432,108.44690444084617
Santa Monica,1540762.217354867,3777161.395484368,145.14888494403
Goodyear,279522.47749624605,652657.724528704,133.4902475016411
Lacey,287837.22545141075,599492.4582494738,108.2748182794282
Dallas,179510.43008157655,452240.5482830664,151.92995642512287
Bismarck,252525.7242752353,480515.5118269518,90.28378720863451
Florence,214065.85311919948,326394.28418404475,52.473773573918294
